work_order,site_name,site_address,site_city,site_state,latitude,longitude,jp_status,jp_priority,due_date,sow_1,flag_missing_due_date,flag_past_due,flag_estimated_time,tank_test_only,is_recurring_site,night_test,days_til_due,tech_count,zone_3,region,duration,cluster_id,created_at,updated_at
900001,Test Site,,Salt Lake,UT,,,scheduled,Monthly O&M,2025-08-02,,,,,,,False,,,SLC-N,Utah,2.0,1.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:37:33.792856+00:00
67013,Maverik 480,1206 Main St,Fort Morgan,CO,40.261616,-103.800595,unscheduled,Annual,2025-09-04,"ACI, MOI",False,False,False,False,False,False,45.0,11.0,"40.0,-104.0",CO - Northeast,2.5,,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
100002,Fuel King #7,455 Elm St,Aurora,CO,39.73,-104.83,open,Monthly O&M,2025-08-05,,,,,,True,False,,,,,2.5,,2025-07-31T22:58:31.082232+00:00,2025-07-31T22:58:31.082232+00:00
100003,Pilot Travel,7000 I‑70,Limon,CO,39.27,-103.69,open,Annual,2025-09-15,,,,,,False,False,,,,,4.0,,2025-07-31T22:58:31.082232+00:00,2025-07-31T22:58:31.082232+00:00
100004,Valero Market,890 State St,Cheyenne,WY,41.14,-104.82,open,Monthly O&M,2025-08-07,,,,,,True,False,,,,,2.0,,2025-07-31T22:58:31.082232+00:00,2025-07-31T22:58:31.082232+00:00
100005,EZ Fuel,12 6th Ave,Laramie,WY,41.31,-105.59,open,Annual,2025-09-10,,,,,,False,False,,,,,3.5,,2025-07-31T22:58:31.082232+00:00,2025-07-31T22:58:31.082232+00:00
100006,Love’s #251,I‑80 Exit 310,Rawlins,WY,41.79,-107.24,open,Monthly O&M,2025-08-10,,,,,,True,False,,,,,2.0,,2025-07-31T22:58:31.082232+00:00,2025-07-31T22:58:31.082232+00:00
100007,Gas‑N‑Go,501 Oak St,Ogden,UT,41.22,-111.97,open,Monthly O&M,2025-08-06,,,,,,True,False,,,,,2.5,,2025-07-31T22:58:31.082232+00:00,2025-07-31T22:58:31.082232+00:00
100008,Shell #81,900 Airport Rd,Provo,UT,40.23,-111.66,open,Monthly O&M,2025-08-06,,,,,,True,False,,,,,2.0,,2025-07-31T22:58:31.082232+00:00,2025-07-31T22:58:31.082232+00:00
100009,Night Test Site,45 Canyon Rd,Grand Jct.,CO,39.07,-108.55,open,Annual,2025-09-20,,,,,,False,True,,,,,5.0,,2025-07-31T22:58:31.082232+00:00,2025-07-31T22:58:31.082232+00:00
100010,Truck Stop 99,I‑70 Exit 187,Moab,UT,38.57,-109.55,open,Annual,2025-10-01,,,,,,False,True,,,,,4.0,,2025-07-31T22:58:31.082232+00:00,2025-07-31T22:58:31.082232+00:00
67220,Bairoil Key Station  ,1306 Windy Ave.,Bairoil,WY,42.234556,-107.558911,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,5.0,"42.0,-108.0",,0.25,1.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
75057,Sunmart 605,2521 I-10BL,San Simon,AZ,32.271353,-109.244368,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,6.0,"32.0,-109.0",AZ,1.75,1.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
75044,Sunmart 640,18221 Tom Wells,Ehrenberg,AZ,33.624032,-114.437545,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,6.0,"34.0,-114.0",AZ,1.5,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67686,Pacific #6534,238 W. Allen Street,Castle Rock,CO,39.413884,-104.865301,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"39.0,-105.0",CO - Denver Metro,0.75,1.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67692,Core Electric Cooperative Sedalia Facility fka IREA,5496 N US Hwy 85,Sedalia,CO,39.443613,-104.966418,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"39.0,-105.0",CO - Denver Metro,0.75,1.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67496,Maverik 5165,30393 Kings Valley Dr,Conifer,CO,39.49175,-105.347834,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,11.0,"39.0,-105.0",CO - Denver Metro,1.0,1.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67104,Sky Ridge Medical Emergency,12223 Pine Bluffs Way,Parker,CO,39.4948,-104.759467,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"39.0,-105.0",CO - Denver Metro,0.75,1.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67685,Maverik 5373,4455 Lombard Lane,Castle Rock,CO,39.406501,-104.878202,Scheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,11.0,"39.0,-105.0",CO - Denver Metro,1.0,1.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67643,Castle Rock Adventist Hospital,2350 Meadows Blvd,Castle Rock,CO,39.405963,-104.885072,unscheduled,Monthly O&M,2025-09-30,"OFV, SBT, MOI",False,False,False,False,False,False,71.0,10.0,"39.0,-105.0",CO - Denver Metro,2.0,1.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67744,Maverik 5327,237 E 120th Ave,Thornton,CO,39.914494,-104.987046,Scheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,11.0,"40.0,-105.0",CO - Denver Metro,0.75,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67747,Maverik 647,11601 West Bowles Ave,Littleton,CO,39.610332,-105.129641,Scheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,11.0,"40.0,-105.0",CO - Denver Metro,1.25,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67790,Maverik 5328,11505 W Belleview Ave,Littleton,CO,39.624758,-105.128225,Scheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,11.0,"40.0,-105.0",CO - Denver Metro,1.0,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67730,Maverik 5310,250 E 136th Ave.,Thornton,CO,39.942541,-104.983296,Scheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,11.0,"40.0,-105.0",CO - Denver Metro,1.0,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67254,Presbyterian/St. Luke's Medical Center,1719 East 19th Avenue,Denver,CO,39.746152,-104.966927,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,True,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,1.5,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67906,Pacific #6533,691 E. 120th Avenue,Thornton,CO,39.914728,-104.978367,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.75,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67927,Safeway Maintenance Department,4600 E Stapleton Dr S,Denver,CO,39.778755,-104.933848,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,True,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,2.0,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67106,Sky Ridge Medical Center,10101 Ridgegate Parkway,Lone Tree,CO,39.529099,-104.871212,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,True,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,1.0,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67094,Verizon SJFUCO,10000 Park Meadows Dr,Lone Tree,CO,39.552169,-104.875654,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.5,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67102,Carmax 6010,18220 Ponderosa Dr,Parker,CO,39.538004,-104.777254,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.5,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67701,Maverik 5341,4720 N. Tower Rd.,Denver,CO,39.782212,-104.77141,Scheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,11.0,"40.0,-105.0",CO - Denver Metro,0.75,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67882,Pacific #6522,7995 N. Federal Blvd,Westminster,CO,39.841426,-105.024965,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.75,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
75327,Sunmart 525,1695 N Watkins Rd,Watkins,CO,39.74289,-104.603769,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,1.25,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67990,Maverik 5340,450 S. Santa Fe Drive,Denver,CO,39.708695,-104.995431,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,11.0,"40.0,-105.0",CO - Denver Metro,1.5,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67905,Maverik 700,5803 Broadway St,Denver,CO,39.802164,-104.987932,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,11.0,"40.0,-105.0",CO - Denver Metro,1.75,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67772,Pacific #6545,19965 E. Smoky Hill Road,Aurora,CO,39.612764,-104.755551,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.5,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67758,Pacific #6544,9215 E. Lincoln Avenue,Lone Tree,CO,39.536773,-104.882729,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,1.0,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67880,Pacific #6548,16283 Morrison Road,Morrison,CO,39.653155,-105.183934,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,1.0,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67349,Maverik 5309,18465 W. Colfax Avenue,Golden,CO,39.702446,-105.204717,Scheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,11.0,"40.0,-105.0",CO - Denver Metro,1.0,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67858,Pacific #6509,1696 S. Colorado Blvd.,Denver,CO,39.686066,-104.940185,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.5,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67435,Maverik 525,13480 E Mississippi Ave,Aurora,CO,39.696294,-104.833651,Scheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,11.0,"40.0,-105.0",CO - Denver Metro,1.25,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67864,Pacific #6551,6310 S Parker Rd,Aurora,CO,39.60207,-104.805259,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.75,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67499,Maverik 5317,5112 East Bromley Lane,Brighton,CO,39.971647,-104.749131,Scheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,11.0,"40.0,-105.0",CO - Denver Metro,1.0,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67810,Pacific #6502,1100 S Havana St,Aurora,CO,39.696246,-104.865483,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.75,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67341,Maverik 495,15510 E 6th Ave,Aurora,CO,39.725029,-104.807691,Scheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,11.0,"40.0,-105.0",CO - Denver Metro,1.25,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67342,Maverik 5352,2700 S Havana St,Aurora,CO,39.667079,-104.865525,Scheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,11.0,"40.0,-105.0",CO - Denver Metro,1.25,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67343,Maverik 5399,1875 S Havana St,Aurora,CO,39.682407,-104.866395,Scheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,11.0,"40.0,-105.0",CO - Denver Metro,1.0,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67340,Maverik 5398,10950 East Mississippi Ave,Aurora,CO,39.695737,-104.860803,Scheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,11.0,"40.0,-105.0",CO - Denver Metro,0.75,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67866,Pacific #6655,18314 E. 104th Avenue,Commerce City,CO,39.884824,-104.773955,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,1.0,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67796,Pacific #6546,7680 Pena Blvd,Denver,CO,39.836273,-104.719842,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,1.75,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67785,Pacific #6523,4750 Kipling,Wheat Ridge,CO,39.78319,-105.109182,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,1.0,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67766,Gasamat #538,2698 S. Parker Road,Aurora,CO,39.667623,-104.862088,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.75,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67902,Pacific #6537,7540 W. Chatfield Avenue,Littleton,CO,39.566007,-105.081629,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.75,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67783,Gas Plus,6595 W 44th Ave,Wheat Ridge,CO,39.776915,-105.069419,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.75,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67353,Maverik 5351,3432 Clear Creek Drive,Wheat Ridge,CO,39.764932,-105.144537,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,11.0,"40.0,-105.0",CO - Denver Metro,0.75,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67865,Pacific #6500,290 S Havana St,Aurora,CO,39.711434,-104.865547,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.5,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67885,Pacific #6499,1501 Colorado Blvd.,Denver,CO,39.740544,-104.941082,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,1.0,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67749,Pacific #743,6646 Timberline Rd,Highlands Ranch,CO,39.542334,-104.911667,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.75,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67746,Pacific #6525,9405 S. University Blvd.,Highlands Ranch,CO,39.545595,-104.946269,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.75,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67760,Pacific #6493,8073 S. Broadway,Littleton,CO,39.568973,-104.988718,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.75,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67661,RTD - Rio Court Fuel Station,1350 Rio Ct,Denver,CO,39.738457,-105.006766,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.5,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67700,Pacific #6504,4981 East 64th Avenue,Commerce City,CO,39.81323,-104.929978,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,1.5,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67709,RTD District Shops Facility,1900 31st St,Denver,CO,39.767483,-104.985457,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,1.0,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67051,Maverik 5275,5480 E. 120th Ave.,Thornton,CO,39.913281,-104.923326,Scheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,11.0,"40.0,-105.0",CO - Denver Metro,0.75,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67625,Maverik 5350,14725 West 84th Place,Arvada,CO,39.849083,-105.164753,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,11.0,"40.0,-105.0",CO - Denver Metro,1.0,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67912,Exempla Good Samaritan Medical Center,200 Exempla Circle,Lafayette,CO,39.970501,-105.086366,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.5,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67696,Offen Petroleum 78th Ave. Bulk Plant,5100 E. 78th Ave.,Commerce City,CO,39.837645,-104.931407,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.5,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67687,Gasamat #103,5896 E. 72nd Avenue,Commerce City,CO,39.827005,-104.918779,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.5,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67635,Maverik 5346,7995 Sheridan Blvd,Arvada,CO,39.841312,-105.053869,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,11.0,"40.0,-105.0",CO - Denver Metro,1.0,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67417,Carmax 6045,5850 S Broadway,Littleton,CO,39.611218,-104.986813,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.75,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
66143,Maverik 5413,15757 Belford Ave,Parker,CO,39.553507,-104.813558,Scheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,11.0,"40.0,-105.0",CO - Denver Metro,0.75,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67639,Pacific #6495,10210 E. Arapahoe Rd.,Centennial,CO,39.594633,-104.869919,Scheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.5,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67548,Verizon DNJTCO,24055 E 6th Ave,Aurora,CO,39.72635,-104.707345,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.5,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67523,Health One Aurora FSED,22500 East Dry Creek Rd,Aurora,CO,39.579642,-104.726152,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.5,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67527,Pacific #6519,5096 S. Yosemite Street,Greenwood Village,CO,39.624532,-104.884794,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,1.0,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67754,"Sema Construction, Inc.",7353 S. Eagle Street,Centennial,CO,39.583521,-104.817745,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,1.5,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67745,Audi Flatirons,13321 W Midway Blvd,Broomfield,CO,39.939186,-105.125712,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.5,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67697,Centennial Medical Plaza,14200 East Arapahoe Road,Centennial,CO,39.594285,-104.823909,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.75,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67619,Cherry Creek Shopping Center LLC,3000 E First Ave,Denver,CO,39.717399,-104.956499,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.75,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67344,Pacific #6552,12851 W 32nd Avenue,Golden,CO,39.762255,-105.144352,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,1.0,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67326,Pacific #6543,4400 Chambers Rd,Denver,CO,39.774716,-104.809135,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.5,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67494,Agfinity Inc. Brighton 720,55 West Bromley Lane,Brighton,CO,39.972985,-104.823387,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,1.0,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67319,Clement Park Maintenance Shop,7306 West Bowles,Littleton,CO,39.609623,-105.077605,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.5,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67632,Maverik 5339,7450 Federal Blvd,Westminster,CO,39.831979,-105.024399,unscheduled,Monthly O&M,2025-09-25,MOI,False,False,False,False,False,False,66.0,11.0,"40.0,-105.0",CO - Denver Metro,1.0,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67315,Pacific #6529,191 S McCaslin Blvd,Louisville,CO,39.954722,-105.166025,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.75,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67311,Pacific #6526,520 S. McCaslin Blvd.,Louisville,CO,39.963206,-105.16338,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,1.0,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67304,Pacific #6530,7695 W. Long Drive,Littleton,CO,39.610159,-105.082653,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.75,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67309,Pacific #6510,3000 28th St,Boulder,CO,40.029562,-105.258061,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,1.0,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67306,Pacific #6520,3440 S. Wadsworth Blvd.,Lakewood,CO,39.654332,-105.080887,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,1.0,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
67314,Pacific #6505,3375 28th St,Boulder,CO,40.036111,-105.258948,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,False,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,0.75,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
68036,RTD - Platte Division,3333 Ringsby Ct,Denver,CO,39.770681,-104.983904,unscheduled,Monthly O&M,2025-09-30,MOI,False,False,False,False,True,False,71.0,11.0,"40.0,-105.0",CO - Denver Metro,2.0,2.0,2025-07-31T22:30:23.046954+00:00,2025-07-31T22:30:23.046954+00:00
